%time,field.x,field.y,field.theta
1620032309641398906,-0.0426233672321,0.332352923137,-0.359214311493
1620032309683290004,-0.0204474738566,0.324343849826,-0.351269878047
1620032309688308954,0.00392762790465,0.315160375865,-0.342886212346
1620032309729374885,0.0264339390696,0.308415815818,-0.335048496134
1620032309775358915,0.0747445843803,0.291191722315,-0.31791291919
1620032309821407079,0.12134956506,0.277411126559,-0.299593535557
1620032309870328903,0.169749325401,0.262965814972,-0.279808993743
1620032309910331964,0.192546763762,0.256845067415,-0.270960047917
1620032309919182062,0.218659584972,0.249327528165,-0.260516185569
1620032309959355115,0.240810004297,0.24362586102,-0.251247586533
1620032310002268075,0.289876195119,0.23184295579,-0.232008735623
1620032310044274091,0.337112888603,0.220471000232,-0.214126033973
1620032310091387987,0.363145345116,0.214987670505,-0.204425479741
1620032310093275070,0.387614704789,0.209957993878,-0.195787364653
1620032310128402948,0.411416061392,0.203871493036,-0.187195694879
1620032310174288988,0.461031649342,0.196857481313,-0.169734635542
1620032310218486070,0.510334992076,0.188514136513,-0.153517501958
1620032310265494108,0.558798304961,0.181375155674,-0.137558166446
1620032310306107044,0.585378011145,0.178977809201,-0.128875365756
1620032310320353984,0.610477568643,0.175766612561,-0.121358995007
1620032310360416889,0.635778354691,0.172351217502,-0.113240196938
1620032310403330087,0.687854354454,0.166309069025,-0.0959050204429
1620032310451392889,0.735333489885,0.162938498093,-0.0776427537465
1620032310494297027,0.782996607736,0.15894329164,-0.0584818835393
1620032310538374900,0.808402811311,0.157602308651,-0.0488046548226
1620032310541323900,0.833576212428,0.155676609681,-0.0386352562161
1620032310578357934,0.857380284943,0.154984584626,-0.0296974321902
1620032310624391078,0.90981291564,0.153535169685,-0.0102933441533
1620032310661226034,0.959405218162,0.154793719107,0.00826367099108
1620032310711432933,0.986788433304,0.154943077247,0.0173724842014
1620032310715548992,1.01041321399,0.155695743133,0.0260364147821
1620032310756424903,1.03349593578,0.157109892729,0.0341494603265
1620032310799345016,1.08447375243,0.159310650876,0.052226754947
1620032310843316078,1.1344838963,0.162358965392,0.0682678107291
1620032310883342027,1.16176854599,0.16414860712,0.0760053361513
1620032310896141052,1.18502780255,0.165704898105,0.0843468917607
1620032310939229965,1.20909343561,0.169150414925,0.0920704481752
1620032310983325004,1.25675436261,0.173573575979,0.107955340556
1620032311029251098,1.30934243316,0.178824922584,0.124940631958
1620032311070302009,1.3329004161,0.179853743327,0.132408459982
1620032311075345993,1.36287052849,0.185014366075,0.143098920529
1620032311116435050,1.38614735266,0.189115485056,0.150789950416
1620032311161191940,1.43269165711,0.196326495734,0.168467609941
1620032311200473070,1.48177980261,0.205818849702,0.186131432858
